COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,GEN_EDS FULFILLED,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,2ND LISTED LECTURE TIME,3RD LISTED LECTURE TIME,DISCUSSION TIME,2ND LISTED DISCUSSION TIME,LAB TIME,2ND LISTED LAB TIME,LECTURE ROOM,2ND LISTED LECTURE ROOM,3RD LISTED LECTURE ROOM,DISCUSSION ROOM,2ND LISTED DISCUSSION ROOM,LAB ROOM,2ND LISTED LAB ROOM,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS 2ND LISTED LECTURE,HAS 3RD LISTED LECTURE,HAS DISCUSSION,HAS 2ND LISTED DISCUSSION,HAS LAB,HAS 2ND LISTED LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
"KNES285","History of Physical Culture, Sport, & Science in America","3","3","Reg, P-F","DSHU,DVUP","0102","Shannon Jette","14","0","17","MW 10:00am-10:50am","","","W 2:00pm-2:50pm","","","","SPH 1312","","","SPH 0305","","","","","1","0","0","1","0","0","0","1","0","0","","","","Restricted to majors or non-majors with less than or equal to 60 credits","KNES285 or KNES293","","","","Examines the history of physical culture in America, focusing on the period from the end of the Civil War to the Cold War. Physical culture refers to a broad range of movement practices including sport, play, rehabilitative exercise, health and fitness training, and recreation and leisure. More specifically, we challenge the idea that historical physical culture practices--and the scientific processes from which they were derived--were 'neutral' or 'objective'; rather, we explore the cultural, social, political, and economic contexts shaping physical culture knowledge, study, structures, and policies across American history. The goal is for you to learn and apply techniques of historical analysis to develop a critical understanding of how knowledge about, and practices of, physical culture supported a particular social order via the construction of difference, norms, and/or hierarchies, and ultimately contributed to some of the inequalities that endure today."
"KNES285","History of Physical Culture, Sport, & Science in America","3","3","Reg, P-F","DSHU,DVUP","0103","Shannon Jette","14","0","16","MW 10:00am-10:50am","","","W 3:00pm-3:50pm","","","","SPH 1312","","","SPH 0305","","","","","1","0","0","1","0","0","0","1","0","0","","","","Restricted to majors or non-majors with less than or equal to 60 credits","KNES285 or KNES293","","","","Examines the history of physical culture in America, focusing on the period from the end of the Civil War to the Cold War. Physical culture refers to a broad range of movement practices including sport, play, rehabilitative exercise, health and fitness training, and recreation and leisure. More specifically, we challenge the idea that historical physical culture practices--and the scientific processes from which they were derived--were 'neutral' or 'objective'; rather, we explore the cultural, social, political, and economic contexts shaping physical culture knowledge, study, structures, and policies across American history. The goal is for you to learn and apply techniques of historical analysis to develop a critical understanding of how knowledge about, and practices of, physical culture supported a particular social order via the construction of difference, norms, and/or hierarchies, and ultimately contributed to some of the inequalities that endure today."
"KNES285","History of Physical Culture, Sport, & Science in America","3","3","Reg, P-F","DSHU,DVUP","0106","Shannon Jette","14","0","14","MW 10:00am-10:50am","","","F 12:00pm-12:50pm","","","","SPH 1312","","","SPH 0305","","","","","1","0","0","1","0","0","0","1","0","0","","","","Restricted to majors or non-majors with less than or equal to 60 credits","KNES285 or KNES293","","","","Examines the history of physical culture in America, focusing on the period from the end of the Civil War to the Cold War. Physical culture refers to a broad range of movement practices including sport, play, rehabilitative exercise, health and fitness training, and recreation and leisure. More specifically, we challenge the idea that historical physical culture practices--and the scientific processes from which they were derived--were 'neutral' or 'objective'; rather, we explore the cultural, social, political, and economic contexts shaping physical culture knowledge, study, structures, and policies across American history. The goal is for you to learn and apply techniques of historical analysis to develop a critical understanding of how knowledge about, and practices of, physical culture supported a particular social order via the construction of difference, norms, and/or hierarchies, and ultimately contributed to some of the inequalities that endure today."
"KNES286","Empowering Healthy Physical Activity","3","3","Reg, P-F","DSSP","0101","Jo Zimmerman","24","2","9","M 8:00am-9:50am","ONLINE","","","","","","SPH 0302","ONLINE","","","","","","ONLINE","1","1","0","0","0","0","0","1","1","1","","","","","","","","","Learn evidence-based techniques that health professionals use to promote physical activity programs that meet the needs of diverse populations. Develop and implement an intervention plan targeting a specific population."
"KNES287","Sport and American Society","3","3","Reg, P-F","DSHS,DVUP","0101","David Andrews","14","0","5","MW 2:00pm-2:50pm","","","M 8:00am-8:50am","","","","SPH 1312","","","SPH 0305","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","Minimum grade of C- in KNES285","","Sport will be related to such social problems as delinquency, segregation, collective behavior, and leisure; to social processes such as socialization, stratification, mobility, and social control; and to those familiar social institutions the family, the school, the church, the military, the economy, the polity, and the mass media.Restricted to majors or non-majors with less than or equal to 45 credits."
"KNES287","Sport and American Society","3","3","Reg, P-F","DSHS,DVUP","0102","David Andrews","14","0","8","MW 2:00pm-2:50pm","","","M 9:00am-9:50am","","","","SPH 1312","","","SPH 0305","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","Minimum grade of C- in KNES285","","Sport will be related to such social problems as delinquency, segregation, collective behavior, and leisure; to social processes such as socialization, stratification, mobility, and social control; and to those familiar social institutions the family, the school, the church, the military, the economy, the polity, and the mass media.Restricted to majors or non-majors with less than or equal to 45 credits."
"KNES287","Sport and American Society","3","3","Reg, P-F","DSHS,DVUP","0104","David Andrews","14","0","6","MW 2:00pm-2:50pm","","","M 11:00am-11:50am","","","","SPH 1312","","","SPH 0305","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","Minimum grade of C- in KNES285","","Sport will be related to such social problems as delinquency, segregation, collective behavior, and leisure; to social processes such as socialization, stratification, mobility, and social control; and to those familiar social institutions the family, the school, the church, the military, the economy, the polity, and the mass media.Restricted to majors or non-majors with less than or equal to 45 credits."
"KNES287","Sport and American Society","3","3","Reg, P-F","DSHS,DVUP","0105","David Andrews","14","0","6","MW 2:00pm-2:50pm","","","W 8:00am-8:50am","","","","SPH 1312","","","SPH 0305","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","Minimum grade of C- in KNES285","","Sport will be related to such social problems as delinquency, segregation, collective behavior, and leisure; to social processes such as socialization, stratification, mobility, and social control; and to those familiar social institutions the family, the school, the church, the military, the economy, the polity, and the mass media.Restricted to majors or non-majors with less than or equal to 45 credits."
"KNES289Z","Topical Investigations; The Kinesiology Major","1","1","Reg, P-F","","0101","Polly Sebastian Schurer","19","0","0","Tu 11:00am-11:50am","","","","","","","SPH 0307","","","","","","","","1","0","0","0","0","0","0","1","0","0","This section is restricted to incoming students in Kinesiology.","","","","","","","",""
"KNES289Z","Topical Investigations; The Kinesiology Major","1","1","Reg, P-F","","0102","Polly Sebastian Schurer","19","0","0","Th 11:00am-11:50am","","","","","","","SPH 0307","","","","","","","","1","0","0","0","0","0","0","1","0","0","Section enrollment restricted by KNES department permission only.","","","","","","","",""
"KNES300","Biomechanics of Human Motion","4","4","Reg, P-F","","0101","Maria Ayoub","12","0","11","MW 3:00pm-3:50pm","ONLINE","","","","Tu 8:00am-9:50am","","SPH 1312","ONLINE","","","","SPH 0223","","ONLINE","1","1","0","0","0","1","0","1","1","1","","Minimum grade of C- in BSCI201; and minimum grade of C- in MATH113 or higher","","Must be in a major within SPHL-Kinesiology department","","","KNES265 or PHYS121","","The study of human movement and the physical and physiological principles upon which it depends. Body mechanics, posture, motor efficiency, sports, the performance of a typical individual and the influence of growth and development upon motor performance.Students must pay a $75 lab fee."
"KNES300","Biomechanics of Human Motion","4","4","Reg, P-F","","0102","Maria Ayoub","12","0","14","MW 3:00pm-3:50pm","ONLINE","","","","Tu 10:00am-11:50am","","SPH 1312","ONLINE","","","","SPH 0223","","ONLINE","1","1","0","0","0","1","0","1","1","1","","Minimum grade of C- in BSCI201; and minimum grade of C- in MATH113 or higher","","Must be in a major within SPHL-Kinesiology department","","","KNES265 or PHYS121","","The study of human movement and the physical and physiological principles upon which it depends. Body mechanics, posture, motor efficiency, sports, the performance of a typical individual and the influence of growth and development upon motor performance.Students must pay a $75 lab fee."
"KNES300","Biomechanics of Human Motion","4","4","Reg, P-F","","0103","Maria Ayoub","12","0","14","MW 3:00pm-3:50pm","ONLINE","","","","Tu 12:00pm-1:50pm","","SPH 1312","ONLINE","","","","SPH 0223","","ONLINE","1","1","0","0","0","1","0","1","1","1","","Minimum grade of C- in BSCI201; and minimum grade of C- in MATH113 or higher","","Must be in a major within SPHL-Kinesiology department","","","KNES265 or PHYS121","","The study of human movement and the physical and physiological principles upon which it depends. Body mechanics, posture, motor efficiency, sports, the performance of a typical individual and the influence of growth and development upon motor performance.Students must pay a $75 lab fee."
